time,E_hw_wet_well
0.03125,129070.30923282
0.09375,131969.98229107
0.21875,133825.98871302
0.46875,134628.00265292
0.96875,134615.27504283
1.96875,134120.89138708
2.46875,133859.45533377
3.46875,133491.12693207
4.46875,133268.12092816
5.46875,133131.61040884
6.46875,133045.07228779
7.46875,132988.03958431
8.46875,132949.22334325
9.46875,132922.25711922
10.46875,132903.39943613
11.46875,132890.34147816
12.46875,132881.58737129
13.46875,132876.12408451
14.46875,132873.23904384
15.46875,132872.41481302
16.46875,132873.26564102
17.46875,132875.49745968
18.46875,132878.88194844
19.46875,132883.23893333
20.46875,132888.42423334
21.46875,132894.32104933
22.46875,132900.8337381
23.46875,132907.88318985
24.46875,132915.40340912
25.46875,132923.33888416
26.46875,132931.64258143
27.46875,132940.27438649
28.46875,132949.19987195
29.46875,132958.38931767
30.46875,132967.81693993
30.96875,132972.61463675
31.96875,132982.36054741
32.96875,132992.29189287
33.96875,133002.39347263
34.96875,133012.65124364
35.96875,133023.0525302
36.96875,133033.58596649
37.96875,133044.2413662
38.96875,133055.00958351
39.96875,133065.88239121
40,133066.22384439
