time,E_hw_wet_well
0.03125,129070.29603206
0.09375,131969.95175103
0.21875,133825.93956835
0.46875,134627.93666878
0.96875,134615.19678919
1.96875,134120.80612082
2.96875,133699.69106846
3.96875,133419.03232249
4.96875,133240.75376062
5.96875,133126.39958344
6.96875,133050.88467319
7.96875,132999.43534761
8.96875,132963.49576226
9.96875,132938.01329817
10.96875,132919.89295991
11.96875,132907.15605233
12.96875,132898.48289692
13.46875,132895.43956685
14.46875,132891.31307847
15.46875,132889.36036967
16.46875,132889.20431312
16.96875,132889.72488713
17.96875,132891.74079461
18.96875,132894.88160973
19.96875,132898.9878973
20.96875,132903.92412736
21.46875,132906.67589838
22.46875,132912.66258824
23.46875,132919.22373783
24.46875,132926.29313406
25.46875,132933.81233229
26.46875,132941.73087096
27.46875,132950.00539032
28.46875,132958.59855872
28.96875,132963.00683161
29.96875,132972.02212638
30.96875,132981.28087504
31.96875,132990.76177933
32.96875,133000.44530001
33.96875,133010.31392874
34.96875,133020.35207467
35.96875,133030.54585392
36.96875,133040.88288504
37.96875,133051.35208519
38.96875,133061.94352581
39.96875,133072.64826453
40,133072.98460412
