time,E_hw_wet_well
0.03125,129066.76050877
0.09375,131963.28956714
0.21875,133817.30892379
0.46875,134618.46744153
0.96875,134605.83408425
1.96875,134112.73838917
2.96875,133693.1496882
3.96875,133413.65443874
4.96875,133236.0923944
5.96875,133122.16646791
6.96875,133046.93446318
7.96875,132995.6907075
8.96875,132959.90707754
9.46875,132946.50295576
10.46875,132925.51303069
11.46875,132910.45552938
12.46875,132899.94266652
13.46875,132892.95649524
14.46875,132888.75188358
14.96875,132887.55497299
15.96875,132886.58309502
16.96875,132887.21912092
17.46875,132888.07800867
17.96875,132889.15639977
18.96875,132892.16849003
19.96875,132896.15046236
20.96875,132900.97050557
21.96875,132906.51810547
22.96875,132912.69971447
23.96875,132919.4362966
24.96875,132926.66107473
25.96875,132934.31746676
26.96875,132942.35730921
27.96875,132950.73938499
28.96875,132959.42824043
29.96875,132968.39319822
30.96875,132977.60758991
31.96875,132987.04812034
32.46875,132991.84825823
32.96875,132996.09960281
33.96875,133005.44504384
34.96875,133015.27333601
35.96875,133025.36343443
36.96875,133035.63414571
37.96875,133046.05138264
38.96875,133056.59739841
39.96875,133067.26049598
40,133067.595595
