time,E_hw_wet_well
0.03125,129070.310393
0.09375,131969.98435345
0.21875,133825.99137259
0.46875,134628.00611828
0.96875,134615.28047514
1.96875,134120.90146486
2.96875,133699.79205954
3.96875,133419.13804569
4.96875,133240.86462207
5.96875,133126.51619288
6.96875,133051.00753808
7.96875,132999.5648608
8.96875,132963.63222366
9.96875,132938.15692337
10.96875,132920.04391121
11.96875,132907.31447422
12.96875,132898.6488868
13.96875,132893.13250489
14.96875,132890.11003856
15.96875,132889.09865891
16.96875,132889.73405914
17.46875,132890.5998963
18.46875,132893.22577292
19.46875,132896.88686018
20.46875,132901.43976661
20.96875,132904.02083754
21.96875,132909.70055751
22.96875,132915.99420762
23.96875,132922.82958834
24.96875,132930.14313087
25.96875,132937.88013712
26.96875,132945.99373907
27.96875,132954.44371069
28.46875,132958.7864417
29.46875,132967.68096755
30.46875,132976.8311937
31.46875,132986.21437323
32.46875,132995.80968792
33.46875,133005.59851912
34.46875,133015.56431313
34.96875,133020.61003201
35.96875,133030.81572082
36.96875,133041.16348165
37.96875,133051.64295693
38.96875,133062.24445545
39.96875,133072.95912183
40,133073.29577164
