time,E_hw_wet_well
0.03125,129043.7499743
0.09375,131919.88818974
0.21875,133761.01663798
0.46875,134556.62133202
0.96875,134544.00189285
1.96875,134053.55069278
2.46875,133794.18259441
3.46875,133428.74526024
4.46875,133207.46251577
5.46875,133071.98077437
6.46875,132986.0703912
7.46875,132929.42870359
8.46875,132890.85731372
9.46875,132864.04084262
10.46875,132845.26783648
11.46875,132832.24799686
11.96875,132827.51697794
12.96875,132820.6291344
13.96875,132816.5261137
14.96875,132814.67308851
15.96875,132814.65024286
16.96875,132816.131617
17.96875,132818.86302916
18.96875,132822.64430135
19.96875,132827.31585892
20.96875,132832.74911518
21.96875,132838.83925557
22.96875,132845.49998886
23.96875,132852.65962695
24.96875,132860.2581055
25.96875,132868.24471733
26.96875,132876.5763522
27.96875,132885.21612442
28.46875,132889.64387291
29.46875,132898.69089674
30.46875,132907.97218952
31.46875,132917.46693912
32.46875,132927.1560854
33.46875,132937.022592
34.46875,132947.05131033
35.46875,132957.22877701
36.46875,132967.54300659
37.46875,132977.98328417
38.46875,132988.54002017
39.46875,132999.20459855
40,133004.91191519
