time,E_hw_wet_well
0.03125,129117.99454613
0.09375,132059.91694882
0.21875,133942.63311456
0.46875,134756.15185229
0.96875,134743.22618528
1.96875,134241.77444074
2.46875,133976.62156506
3.46875,133603.09429787
4.46875,133376.98595749
5.46875,133238.61989752
6.46875,133150.94621087
7.46875,133093.20293716
8.46875,133053.93852002
9.46875,133026.69484161
10.46875,133007.67655606
11.46875,132994.54160921
12.46875,132985.77256919
13.46875,132980.34182288
14.46875,132977.52651987
15.46875,132976.80177844
16.46875,132977.77626936
17.46875,132980.15172468
18.46875,132983.69651819
19.46875,132988.22787839
20.46875,132993.59954645
21.46875,132999.69304469
22.46875,133006.41134283
23.46875,133013.67419212
24.46875,133021.414645
24.96875,133025.45027292
25.46875,133029.08517618
26.46875,133037.20222397
27.46875,133045.90302866
28.46875,133054.98692508
29.46875,133064.36912641
30.46875,133074.00525217
31.46875,133083.86624375
32.46875,133093.9298356
33.46875,133104.17749545
34.46875,133114.59321153
35.46875,133125.16292021
36.46875,133135.87411903
37.46875,133146.71568722
38.46875,133157.6776609
39.46875,133168.75111106
40,133174.6770425
