time,E_hw_wet_well
0.03125,129048.44334127
0.09375,131928.74065437
0.21875,133772.49822979
0.46875,134569.23537799
0.96875,134556.59646135
1.96875,134065.44961062
2.46875,133805.71571511
3.46875,133439.76677342
4.46875,133218.17879325
5.46875,133082.51454695
6.46875,132996.49252973
7.46875,132939.78103853
8.46875,132901.16567959
9.46875,132874.32204766
10.46875,132855.53338456
11.46875,132842.50610854
12.46875,132833.75422382
13.46875,132828.27140255
14.46875,132825.34975443
15.46875,132824.47527156
16.46875,132825.2647398
17.46875,132827.42606166
18.46875,132830.7324192
19.46875,132835.00481939
20.46875,132840.10004046
21.46875,132845.90206071
22.46875,132852.3158566
23.46875,132859.26284881
24.46875,132866.67747256
25.46875,132874.50458403
26.46875,132882.69747113
27.46875,132891.21626642
28.46875,132900.02678077
29.46875,132909.0994867
30.46875,132918.40877752
31.46875,132927.93231751
32.46875,132937.650533
33.46875,132947.5462101
34.46875,132957.60414884
34.96875,132962.69071605
35.96875,132972.96861683
36.96875,132983.37681121
37.96875,132993.90581798
38.46875,132999.21350575
39.46875,133009.90827115
40,133015.63123615
