time,E_hw_wet_well
0.03125,129064.07957977
0.09375,131958.23423028
0.21875,133810.7521937
0.46875,134611.26301659
0.96875,134598.55978441
1.96875,134105.09565371
2.96875,133684.75718243
3.96875,133404.60796569
4.96875,133226.64620946
5.96875,133112.48908805
6.96875,133037.09869968
7.96875,132985.72905925
8.96875,132949.8403135
9.96875,132924.38925078
10.46875,132914.78103069
11.46875,132899.81655581
12.46875,132889.30736485
13.46875,132882.29517103
14.46875,132878.05514906
15.46875,132876.04240924
16.46875,132875.84401464
17.46875,132877.14284162
18.46875,132879.69177839
19.46875,132883.29554377
20.46875,132887.79775586
21.46875,132893.07170489
22.46875,132899.01361104
23.46875,132905.53763529
24.46875,132912.57216561
25.46875,132920.05696957
26.46875,132927.94100861
27.46875,132936.18075707
28.46875,132944.73885299
28.96875,132949.12947843
29.96875,132958.10926762
30.96875,132967.33225426
31.96875,132976.77716112
32.96875,132986.42446831
33.96875,132996.25668749
34.96875,133006.25823977
35.96875,133016.41526199
36.96875,133026.71538236
37.96875,133037.14753779
38.96875,133047.70179664
39.96875,133058.36922865
40,133058.70440123
