time,E_hw_wet_well
0.03125,129070.28043956
0.09375,131969.91600448
0.21875,133825.88305524
0.46875,134627.86239727
0.96875,134615.11108299
1.96875,134120.7170373
2.96875,133699.60557342
3.96875,133418.95150028
4.96875,133240.67713799
5.96875,133126.32647534
6.96875,133050.81447952
7.96875,132999.36762243
8.96875,132963.4301608
9.96875,132937.94955582
10.96875,132919.83087709
11.46875,132913.02603626
12.46875,132902.62477265
13.46875,132895.66198742
13.96875,132893.30060297
14.96875,132890.32460631
15.96875,132889.3059335
16.96875,132889.91780577
17.96875,132891.89224835
18.96875,132895.01361619
19.46875,132896.96178935
20.46875,132901.50573892
21.46875,132906.81054765
22.46875,132912.78047108
23.46875,132919.33229943
24.46875,132926.39521029
25.46875,132933.90916343
26.46875,132941.82312481
27.46875,132950.09351201
28.46875,132958.68290056
29.46875,132967.55898154
30.46875,132976.69371608
30.96875,132981.35217265
31.96875,132990.83250895
32.96875,133000.51414601
33.96875,133010.38056718
34.96875,133020.41649709
35.96875,133030.60815628
36.96875,133040.94320796
37.96875,133051.41053492
38.96875,133062.00020522
39.96875,133072.70327524
40,133073.03956605
