time,E_hw_wet_well
0.03125,129077.74423303
0.09375,131984.00532185
0.21875,133844.1746671
0.46875,134647.97830751
0.96875,134635.04379228
1.96875,134137.93542855
2.96875,133713.60769356
3.46875,133554.58062508
4.46875,133329.56370197
5.46875,133186.42290807
5.96875,133137.29576083
6.96875,133063.6879521
7.96875,133012.23958072
8.96875,132975.77907231
9.96875,132949.696814
10.96875,132931.02417963
11.46875,132923.96847508
12.46875,132913.12171226
13.46875,132905.77859667
14.46875,132901.24338209
15.46875,132898.97485482
16.46875,132898.55653782
17.46875,132899.66633514
18.46875,132902.05250283
19.46875,132905.51580739
20.46875,132909.89661956
21.46875,132915.06556515
22.46875,132920.91665597
23.46875,132927.36223528
24.46875,132934.32916147
24.96875,132937.99316241
25.96875,132945.63590137
26.96875,132953.65886837
27.96875,132962.02383624
28.96875,132970.69636625
29.96875,132979.64613072
30.96875,132988.84655957
31.96875,132998.27439268
32.96875,133007.90917253
33.96875,133017.73285857
34.46875,133022.71169586
35.46875,133032.7910124
36.46875,133043.0214235
37.46875,133053.39174945
38.46875,133063.89154872
39.46875,133074.51129392
40,133080.19948237
