time,E_hw_wet_well
0.03125,129085.23351773
0.09375,131998.12961985
0.21875,133862.49194568
0.46875,134668.0990535
0.96875,134654.95290179
1.96875,134155.08453408
2.96875,133727.51762298
3.96875,133441.96029635
4.96875,133260.66896138
5.96875,133144.50895733
6.96875,133067.7964715
7.96875,133015.47513462
8.96875,132978.87316241
9.96875,132952.87483036
10.96875,132934.34278368
11.96875,132921.27015819
12.96875,132912.31867145
13.46875,132909.15447948
14.46875,132904.81412333
15.46875,132902.67849339
16.46875,132902.3651461
17.46875,132903.56478411
18.46875,132906.0308823
19.46875,132909.56672295
20.46875,132914.01411441
21.46875,132919.24464412
22.46875,132925.15304673
23.46875,132931.65223358
24.46875,132938.66952967
25.46875,132946.14382165
26.46875,132954.02329263
27.46875,132962.26377214
28.46875,132970.82734495
29.46875,132979.68128561
30.46875,132988.79719735
31.46875,132998.15032823
32.46875,133007.71896198
33.46875,133017.48402039
34.46875,133027.42864697
35.46875,133037.53789223
36.46875,133047.7984568
37.46875,133058.19846589
38.46875,133068.72728408
39.46875,133079.37535476
40,133085.07831833
