time,E_hw_wet_well
0.03125,129035.04198686
0.09375,131903.47730874
0.21875,133739.74760179
0.46875,134533.2736061
0.96875,134521.45276754
1.96875,134039.70486033
2.46875,133787.04780195
3.46875,133433.3403306
4.46875,133219.35794744
5.46875,133088.02282765
6.46875,133004.74053558
7.46875,132950.00715599
8.46875,132912.90417083
9.46875,132887.24834631
10.46875,132869.42000668
11.46875,132857.19109711
12.46875,132849.11754709
13.46875,132844.22088282
13.96875,132842.79078576
14.96875,132841.49222468
15.96875,132841.93728897
16.96875,132843.83261315
17.96875,132846.93914212
18.96875,132851.06496318
19.96875,132856.05588914
20.96875,132861.78719618
21.96875,132868.15707956
22.96875,132875.08168001
23.96875,132882.49131353
24.46875,132886.36380294
25.46875,132894.40022622
26.46875,132902.78806485
27.46875,132911.49135588
28.46875,132920.47779556
29.46875,132929.71900553
30.46875,132939.19019537
31.46875,132948.86968972
31.96875,132953.78296586
32.96875,132963.74195414
33.96875,132973.86452443
34.96875,132984.1376834
35.96875,132994.549384
36.96875,133005.08871267
37.46875,133010.40388495
38.46875,133021.11760215
39.46875,133031.93552967
40,133037.72304501
