time,E_hw_wet_well
0.03125,129086.97597132
0.09375,132001.41523488
0.21875,133866.7526489
0.46875,134672.77909541
0.96875,134659.5828623
1.96875,134159.06964628
2.46875,133893.42749034
3.46875,133518.20603626
4.46875,133291.0022668
5.46875,133152.0857248
6.46875,133064.02401974
6.96875,133033.51813266
7.96875,132987.21489147
8.96875,132954.48860958
9.96875,132931.2784552
10.96875,132914.90413966
11.96875,132903.5793187
12.96875,132896.08511005
13.96875,132891.566345
14.96875,132889.40645142
15.96875,132889.14969556
16.96875,132890.45171864
17.96875,132893.04725638
18.96875,132896.72851109
19.96875,132901.3302856
20.96875,132906.71953989
21.96875,132912.78789143
22.96875,132919.44612243
23.96875,132926.62011678
24.96875,132934.24777964
25.46875,132938.21899336
26.46875,132946.43661977
27.46875,132954.98738741
27.96875,132959.37983932
28.96875,132968.37309213
29.96875,132977.62101032
30.96875,132987.10066487
31.96875,132996.79103499
32.96875,133006.67336861
33.96875,133016.73100802
34.96875,133026.94917806
35.96875,133037.31474088
36.96875,133047.8159823
37.96875,133058.44242645
38.96875,133069.18467554
39.96875,133080.0342761
40,133080.37504841
