time,E_hw_wet_well
0.03125,129070.26522256
0.09375,131969.8837787
0.21875,133825.83276922
0.46875,134627.79591561
0.96875,134615.03402969
1.96875,134120.6366911
2.46875,133859.20579039
3.46875,133490.88859057
4.46875,133267.89154457
5.46875,133131.38756889
6.46875,133044.85406729
7.46875,132987.82459451
8.46875,132949.01057538
9.46875,132922.04582551
10.46875,132903.18905474
10.96875,132896.20710878
11.96875,132885.64397942
12.96875,132878.68374447
13.96875,132874.58055112
14.96875,132872.76310017
15.96875,132872.79720932
16.96875,132874.35024402
17.96875,132877.16464498
18.96875,132881.03807218
19.46875,132883.33230831
20.46875,132888.51789282
21.46875,132894.40494055
22.46875,132900.90518761
23.46875,132907.94192958
24.46875,132915.44990947
25.46875,132923.37380773
25.96875,132927.48029896
26.96875,132935.9467844
27.96875,132944.72073983
28.96875,132953.77238776
29.46875,132958.39585509
30.46875,132967.81722837
31.46875,132977.45268523
32.46875,132987.28384165
33.46875,132997.29378651
34.46875,133007.46733588
35.46875,133017.79093739
36.46875,133028.25251637
37.46875,133038.84125088
38.46875,133049.54747493
39.46875,133060.36250545
40,133066.15012187
