time,E_hw_wet_well
0.03125,129083.37094703
0.09375,131994.61747921
0.21875,133857.94010702
0.46875,134663.10478598
0.96875,134650.32145228
1.96875,134153.99871347
2.96875,133731.24583276
3.96875,133449.50603337
4.96875,133270.55171768
5.96875,133155.77480003
6.96875,133079.9908905
7.96875,133028.3678595
8.46875,133009.3690626
9.46875,132979.71525668
10.46875,132958.29605042
11.46875,132943.00301748
12.46875,132932.34373308
13.46875,132925.25940985
13.96875,132922.86656111
14.96875,132919.84919827
15.96875,132918.80755225
16.96875,132919.4098314
17.96875,132921.38519657
18.96875,132924.51611892
19.96875,132928.62779837
20.46875,132931.01673531
21.46875,132936.35645846
22.46875,132942.36032759
23.46875,132948.94840455
24.46875,132956.0506627
25.46875,132963.60707127
26.46875,132971.56636122
27.46875,132979.88468981
28.46875,132988.5243642
29.46875,132997.45284735
30.46875,133006.64189022
31.46875,133016.06687319
32.46875,133025.70622743
33.46875,133035.54096668
34.46875,133045.55432189
35.46875,133055.73142897
36.46875,133066.05907966
37.46875,133076.52541273
38.46875,133087.11988236
39.46875,133097.83298582
40,133103.57025363
