time,E_hw_wet_well
0.03125,129070.33312308
0.09375,131970.03751517
0.21875,133826.07642107
0.46875,134628.11795882
0.96875,134615.40705169
1.96875,134121.02543688
2.21875,133943.88106747
2.71875,133682.64821966
3.71875,133353.89683067
4.71875,133167.7381066
5.71875,133057.5169305
6.71875,132988.71564989
7.71875,132943.72738574
8.71875,132913.33769045
9.21875,132902.28908168
10.21875,132885.40760047
11.21875,132873.79491046
12.21875,132866.19744363
13.21875,132861.7058637
14.21875,132859.65868625
15.21875,132859.56803206
16.21875,132861.06771125
17.21875,132863.87794293
18.21875,132867.78135666
19.21875,132872.60648787
20.21875,132878.21620602
21.21875,132884.49951132
22.21875,132891.36556657
22.71875,132894.99879637
23.71875,132902.6096158
24.71875,132910.63277074
25.71875,132919.02343915
26.71875,132927.74170552
27.71875,132936.75282876
28.71875,132946.02668916
29.71875,132955.53715272
30.71875,132965.26149005
31.71875,132975.17981909
32.71875,132985.27468848
33.71875,132995.53071795
34.71875,133005.93430256
35.71875,133016.47335356
36.71875,133027.13710426
37.71875,133037.91592635
38.21875,133043.34641805
39.21875,133054.28282632
40,133062.89329051
