time,E_hw_wet_well
0.03125,129070.28725672
0.09375,131969.93456389
0.21875,133825.91465799
0.46875,134627.90554839
0.96875,134615.16204511
1.46875,134171.89799789
2.46875,133558.15382479
3.46875,133222.43905648
4.46875,133041.23104203
5.46875,132940.27446626
6.46875,132881.33840566
7.46875,132845.426756
8.46875,132822.96876956
8.96875,132815.45441365
9.96875,132804.8732062
10.96875,132798.68198572
11.96875,132795.77491618
12.96875,132795.37006676
13.96875,132796.91000859
14.96875,132799.99036098
15.96875,132804.31179479
16.96875,132809.64827606
17.96875,132815.82595371
18.96875,132822.70886848
19.96875,132830.18913252
20.96875,132838.17999858
21.96875,132846.61089978
22.96875,132855.42383446
23.96875,132864.57067372
24.96875,132874.0111378
25.96875,132883.71125033
26.46875,132888.65167679
27.46875,132898.69143221
28.46875,132908.92425841
29.46875,132919.33183242
30.46875,132929.89750445
31.46875,132940.60653673
32.46875,132951.4459404
32.96875,132956.91177132
33.96875,132967.92686323
34.96875,132979.04530511
35.96875,132990.25919177
36.96875,133001.56117557
37.96875,133012.9445776
38.96875,133024.40337897
39.96875,133035.9321547
40,133036.29355072
