time,E_hw_wet_well
0.03125,129034.56484028
0.09375,131902.57930356
0.21875,133738.58407257
0.46875,134531.99606784
0.96875,134520.1871301
1.96875,134038.60688631
2.96875,133632.81700213
3.96875,133363.9763707
4.96875,133193.03082105
5.96875,133083.06571164
6.96875,133010.44666248
7.96875,132961.10303317
8.96875,132926.76397484
9.96875,132902.5280645
10.96875,132885.40208283
11.96875,132873.47562648
12.46875,132869.13865276
13.46875,132862.86053566
14.46875,132859.19806018
15.46875,132857.6662623
16.46875,132857.88027387
17.46875,132859.53846111
18.46875,132862.40365022
19.46875,132866.28768243
20.46875,132871.0396434
21.46875,132876.53716118
22.46875,132882.67998196
23.46875,132889.38518359
23.96875,132892.93181763
24.96875,132900.36124918
25.96875,132908.19511564
26.96875,132916.39120861
27.96875,132924.91170725
28.96875,132933.72348006
29.96875,132942.79764618
30.96875,132952.10903423
31.96875,132961.63561019
32.96875,132971.3580208
33.96875,132981.25920591
34.96875,132991.32406147
35.96875,133001.53917443
36.96875,133011.89259045
37.96875,133022.37361985
38.96875,133032.97267447
39.96875,133043.68112342
40,133044.01751988
