time,E_hw_wet_well
0.03125,129070.31275822
0.09375,131969.98697543
0.21875,133825.99305992
0.46875,134628.006068
0.96875,134615.27781835
1.96875,134120.89456842
2.96875,133699.78143717
3.96875,133419.12385371
4.96875,133240.84690208
5.96875,133126.49494993
6.96875,133050.98277594
7.96875,132999.53658093
8.96875,132963.60042491
9.96875,132938.12160654
10.96875,132920.00509009
11.96875,132907.27212894
12.96875,132898.60302188
13.96875,132893.08312464
14.46875,132891.33983455
15.46875,132889.43054685
15.96875,132889.18512061
16.96875,132889.85572151
17.96875,132891.8601186
18.96875,132895.00092722
19.96875,132899.11103029
20.96875,132904.05231478
21.96875,132909.71103098
22.96875,132915.99311833
23.96875,132922.82030446
24.96875,132930.12695462
25.46875,132933.94660425
26.46875,132941.87672291
26.96875,132945.97882815
27.96875,132954.42762864
28.96875,132963.17480825
29.46875,132967.65368578
30.46875,132976.8001176
31.46875,132986.17821525
32.46875,132995.76810154
33.46875,133005.55146988
34.46875,133015.51186297
35.46875,133025.63460085
35.96875,133030.75370437
36.96875,133041.09720486
37.96875,133051.57191495
38.96875,133062.16853151
39.96875,133072.87832872
40,133073.21482592
