time,E_hw_wet_well
0.03125,129070.8187786
0.09375,131970.94368503
0.21875,133827.23569379
0.46875,134629.37213747
0.96875,134616.64086473
1.96875,134122.17812134
2.96875,133700.9962375
3.96875,133420.2913621
4.96875,133241.98287589
5.96875,133127.60922467
6.96875,133052.08134038
7.96875,133000.62314151
8.96875,132964.67738428
9.46875,132951.20784722
10.46875,132930.10782503
11.46875,132914.96121136
12.46875,132904.37527225
13.46875,132897.32850514
14.46875,132893.07316258
15.46875,132891.05558911
16.46875,132890.85917643
17.46875,132892.16499696
18.46875,132894.72490389
19.46875,132898.34291292
20.46875,132902.86213997
21.46875,132908.15547377
21.96875,132911.06696997
22.96875,132917.34225564
23.46875,132920.69098275
24.46875,132927.75839878
25.46875,132935.27119366
25.96875,132939.18336194
26.96875,132947.28244658
27.96875,132955.71510482
28.46875,132960.04882678
29.46875,132968.92569968
30.46875,132978.05894407
31.46875,132987.42583976
32.46875,132997.0055571
33.46875,133006.77937754
34.46875,133016.73070851
35.46875,133026.84480531
36.46875,133037.10852573
37.46875,133047.51013172
38.46875,133058.03910887
39.46875,133068.68601348
40,133074.3878414
