time,E_hw_wet_well
0.03125,129062.29059515
0.09375,131954.85840341
0.21875,133806.37289759
0.46875,134606.45115133
0.96875,134593.75487839
1.96875,134100.55577353
2.96875,133680.44139135
3.96875,133400.43984705
4.96875,133222.57023215
5.96875,133108.47068589
6.96875,133033.11687778
7.96875,132981.77080106
8.96875,132945.89723303
9.96875,132920.45569217
10.96875,132902.35862474
11.96875,132889.63209894
12.96875,132880.95958058
13.96875,132875.42864317
14.96875,132872.38559113
15.96875,132871.34872805
16.96875,132871.95461417
17.96875,132873.92356821
18.96875,132877.03650097
19.96875,132881.11927383
20.96875,132886.03166066
21.96875,132891.6594302
22.96875,132897.90856018
23.96875,132904.7009414
24.96875,132911.97113539
25.96875,132919.6638911
26.96875,132927.7322549
27.96875,132936.13603992
28.96875,132944.84069218
29.46875,132949.29857695
30.46875,132958.40259104
31.46875,132967.73754045
32.46875,132977.2835551
32.96875,132982.13133684
33.96875,132991.96216801
34.96875,133001.96051834
35.96875,133012.11346491
36.96875,133022.4089814
37.96875,133032.83612434
38.96875,133043.38503525
39.96875,133054.04681789
40,133054.38181076
