time,E_hw_wet_well
0.03125,129070.3221306
0.09375,131970.01215791
0.21875,133826.03606139
0.46875,134628.06461465
0.96875,134615.34527618
1.96875,134120.96103604
2.46875,133859.52097816
3.46875,133491.18427212
4.46875,133268.17066245
5.46875,133131.65329151
6.46875,133045.10891706
7.46875,132988.07039686
8.46875,132949.2486554
9.46875,132922.27716065
10.46875,132903.41438579
11.46875,132890.35148401
11.96875,132885.61338677
12.96875,132878.73228784
13.96875,132874.65865266
14.96875,132872.85331407
15.46875,132872.69640146
16.46875,132873.569913
17.46875,132875.79466082
18.46875,132879.16323194
19.46875,132883.5023753
20.46875,132888.67011188
21.46875,132894.55026599
21.96875,132897.7341424
22.96875,132904.51840859
23.96875,132911.79912866
24.96875,132919.52026312
25.96875,132927.63219222
26.46875,132931.82429377
27.46875,132940.44806832
28.46875,132949.3629793
29.46875,132958.54134271
30.46875,132967.95802672
31.46875,132977.59073722
32.46875,132987.41981449
33.46875,132997.42791896
34.46875,133007.59971962
35.46875,133017.92161764
36.46875,133028.3815116
37.46875,133038.96859875
38.46875,133049.67319958
39.46875,133060.48662329
40,133066.27339679
