time,E_hw_wet_well
0.03125,129094.09968956
0.09375,132014.85210295
0.21875,133884.18430654
0.46875,134691.93766651
0.96875,134679.11014186
1.96875,134181.19788556
2.96875,133757.10239619
3.96875,133474.47811701
4.96875,133294.97189616
5.96875,133179.8504021
6.96875,133103.84776265
7.96875,133052.08394187
8.96875,133015.94153401
9.96875,132990.33157775
10.96875,132972.13679237
11.96875,132959.36426322
12.96875,132950.68479297
13.96875,132945.17717517
14.96875,132942.18142354
15.96875,132941.21121641
16.96875,132941.89964852
17.96875,132943.96427529
18.96875,132947.18391278
19.96875,132951.3827555
20.46875,132953.81464052
20.96875,132956.14639541
21.96875,132961.63758013
22.96875,132967.88207296
23.96875,132974.72081405
24.96875,132982.06192459
25.96875,132989.84081322
26.96875,132998.00664464
27.96875,133006.51721443
28.96875,133015.33661222
29.46875,133019.85463517
30.46875,133029.08371967
31.46875,133038.54949994
32.46875,133048.23151243
33.46875,133058.11096086
34.46875,133068.17097715
35.46875,133078.39653626
36.46875,133088.77420362
37.46875,133099.2920125
38.46875,133109.93923843
38.96875,133115.30907178
39.96875,133126.13367463
40,133126.4737615
