time,E_hw_wet_well
0.03125,129092.31850744
0.09375,132011.4914713
0.21875,133879.82052951
0.46875,134687.13372143
0.96875,134673.78254828
1.96875,134171.28508152
2.96875,133740.6480091
3.96875,133452.7765085
4.96875,133270.06798721
5.96875,133153.05856188
6.96875,133075.78196445
7.96875,133023.049855
8.96875,132986.13610565
9.96875,132959.89511115
10.96875,132941.1694753
11.96875,132927.93905546
12.96875,132918.85681705
13.96875,132912.98935381
14.96875,132909.66789427
15.96875,132908.39960621
16.96875,132908.81262774
17.46875,132909.57878118
18.46875,132912.02409225
19.46875,132915.52639563
20.46875,132919.93930329
21.46875,132925.13794479
22.46875,132931.01787967
23.46875,132937.49198276
24.46875,132944.48730259
25.46875,132951.94238948
26.46875,132959.80515382
27.46875,132968.03114828
28.46875,132976.58222899
29.46875,132985.42547294
30.46875,132994.53229163
31.46875,133003.8777782
32.46875,133013.44010283
32.96875,133018.29795142
33.96875,133028.15221056
34.96875,133038.17800163
35.96875,133048.36208006
36.96875,133058.69211365
37.96875,133069.15690027
38.96875,133079.74633854
39.96875,133090.45131689
40,133090.78770029
