time,E_hw_wet_well
0.03125,129070.30913915
0.09375,131969.98230523
0.21875,133825.988904
0.46875,134628.0031741
0.96875,134615.27620151
1.96875,134120.89378421
2.96875,133699.78063261
3.96875,133419.12275283
4.96875,133240.84542857
5.96875,133126.49308698
6.96875,133050.98053003
7.96875,132999.53395553
8.46875,132980.59663456
9.46875,132951.03300886
10.46875,132929.67163598
11.46875,132914.41236608
11.96875,132908.69566322
12.96875,132900.07321119
13.96875,132894.50245213
14.96875,132891.40091267
15.96875,132890.30908198
16.96875,132890.86941492
17.96875,132892.80283114
18.96875,132895.88942739
19.96875,132899.95394299
20.96875,132904.85507714
21.96875,132910.47766706
22.96875,132916.72689938
23.96875,132923.52400233
24.96875,132930.80298168
25.96875,132938.50812414
26.96875,132946.59206295
27.96875,132955.01426543
28.96875,132963.73984633
29.96875,132972.73861486
30.96875,132981.98430742
31.96875,132991.45396851
32.96875,133001.12744301
33.96875,133010.986967
34.96875,133021.01684396
35.96875,133031.20306042
36.96875,133041.53317968
37.96875,133051.99607465
38.96875,133062.58176328
39.96875,133073.28126308
40,133073.61744829
