time,E_hw_wet_well
0.03125,129070.30816634
0.09375,131969.98154365
0.21875,133825.9889672
0.46875,134628.0045796
0.96875,134615.2799679
1.96875,134120.90180708
2.96875,133699.7927388
3.96875,133419.13887977
4.96875,133240.86555888
5.96875,133126.51722304
6.96875,133051.00867309
7.96875,132999.5661059
8.96875,132963.63358477
9.96875,132938.15840425
10.96875,132920.04551871
11.96875,132907.31620636
12.46875,132902.6353052
13.46875,132895.75434497
14.46875,132891.58210941
15.46875,132889.61654777
16.46875,132889.459179
17.46875,132890.79766901
18.46875,132893.38642058
19.46875,132897.03056831
20.46875,132901.57381156
21.46875,132906.88939872
22.46875,132912.87348615
23.46875,132919.4401776
24.46875,132926.51779969
25.46875,132934.04606885
26.46875,132941.97390893
27.46875,132950.25775793
28.46875,132958.86021372
29.46875,132967.74902442
30.46875,132976.89617815
31.46875,132986.27724675
32.46875,132995.87085383
33.46875,133005.65817621
34.46875,133015.62258729
35.46875,133025.74934833
36.46875,133036.02534361
37.46875,133046.43886288
38.46875,133056.97942744
39.46875,133067.63760632
40,133073.34530356
