time,E_hw_wet_well
0.03125,129074.76093662
0.09375,131978.37879503
0.21875,133836.8785864
0.46875,134639.96563056
0.96875,134627.21762776
1.96875,134132.17046809
2.96875,133710.49513327
3.96875,133429.46535369
4.46875,133333.30309748
5.46875,133194.58743824
6.46875,133102.4278858
7.46875,133039.79503302
8.46875,132996.20591329
9.46875,132965.32856454
10.46875,132943.27537815
11.46875,132927.58157164
12.46875,132916.62458893
12.96875,132912.64206797
13.96875,132906.91568786
14.96875,132903.65387294
15.46875,132902.83865583
16.46875,132902.51552236
17.46875,132903.6821431
18.46875,132906.11049096
19.46875,132909.60962301
20.46875,132914.02292979
21.46875,132919.22221093
22.46875,132925.10201652
23.46875,132931.57497738
24.46875,132938.56814307
25.46875,132946.02014827
25.96875,132949.90557531
26.96875,132957.95594632
27.96875,132966.34532681
28.96875,132975.04082191
29.96875,132984.01270675
30.46875,132988.59593962
31.46875,132997.93671787
31.96875,133002.69008721
32.96875,133012.34774907
33.96875,133022.19214616
34.96875,133032.20852226
35.96875,133042.38312301
36.96875,133052.7034663
37.96875,133063.1583143
38.96875,133073.73756772
39.96875,133084.43212311
40,133084.76817711
