time,E_hw_wet_well
0.03125,129070.30016089
0.09375,131969.96275834
0.21875,133825.95835325
0.46875,134627.96248128
0.96875,134615.22738194
1.96875,134120.83844995
2.46875,133859.40186924
3.46875,133491.07253701
4.46875,133268.06516966
5.46875,133131.55284151
6.46875,133045.01256364
7.46875,132987.97744827
8.46875,132949.15859943
9.46875,132922.18963539
10.46875,132903.32911306
11.46875,132890.2682489
12.46875,132881.51116905
13.46875,132876.04486187
14.46875,132873.15675493
15.46875,132872.32941652
16.46875,132873.17709101
16.96875,132874.15615277
17.96875,132877.01387724
18.96875,132880.90872079
19.96875,132885.69337552
20.96875,132891.24285579
21.46875,132894.27899451
22.46875,132900.79652125
22.96875,132904.2627877
23.96875,132911.55798184
24.96875,132919.28884725
25.96875,132927.40856996
26.96875,132935.87516425
27.96875,132944.65195705
28.96875,132953.70712957
29.46875,132958.33242808
30.46875,132967.75731437
31.46875,132977.39603134
32.46875,132987.23020267
33.46875,132997.24292427
34.46875,133007.41904215
35.46875,133017.74501504
35.96875,133022.96130162
36.96875,133033.49110248
37.96875,133044.14207571
38.96875,133054.90564594
39.96875,133065.77377335
40,133066.11507833
