time,E_hw_wet_well
0.03125,129070.29174295
0.09375,131969.94527296
0.21875,133825.93082957
0.46875,134627.92563581
0.96875,134615.18432725
1.96875,134120.79328625
2.46875,133859.35791765
3.46875,133491.03123496
4.46875,133268.02615721
5.46875,133131.51568196
6.46875,133044.97691341
7.46875,132987.94304528
8.46875,132949.12526897
9.46875,132922.15724196
10.46875,132903.29755643
11.46875,132890.23744867
12.46875,132881.48106184
13.46875,132876.015396
14.46875,132873.12788518
15.46875,132872.30111487
16.46875,132873.149324
17.46875,132875.37849019
18.46875,132878.76028537
19.46875,132883.11453563
20.46875,132888.29706749
21.46875,132894.19108828
22.46875,132900.70094959
23.46875,132907.74755226
24.46875,132915.26489413
25.46875,132923.19747053
26.46875,132931.49825098
27.46875,132940.12712256
28.46875,132949.04965535
29.46875,132958.23613417
30.46875,132967.66077719
31.46875,132977.30109504
32.46875,132987.13739212
33.46875,132997.15233905
34.46875,133007.330629
35.46875,133017.65868983
35.96875,133022.87597255
36.96875,133033.40770261
37.96875,133044.06051468
38.96875,133054.82584064
39.96875,133065.6956442
40,133066.03700241
