time,E_hw_wet_well
0.03125,129070.30836523
0.09375,131969.97994663
0.21875,133825.98336
0.46875,134627.99132129
0.96875,134615.25180146
1.96875,134120.84429456
2.96875,133699.70604091
3.96875,133419.02305107
4.96875,133240.72061408
5.96875,133126.3431688
6.96875,133050.80550937
7.96875,132999.33384038
8.96875,132963.3722268
9.96875,132937.86795873
10.96875,132919.72599637
11.96875,132906.96761964
12.96875,132898.27310391
13.96875,132892.72781649
14.96875,132889.67645852
15.96875,132888.63619125
16.96875,132889.24271362
17.96875,132891.21559824
18.46875,132892.66024897
19.46875,132896.30638307
20.46875,132900.83546131
21.46875,132906.13102707
22.46875,132912.09277639
23.46875,132918.63605445
24.46875,132925.68963656
24.96875,132929.39318163
25.96875,132937.10846624
26.96875,132945.19608766
27.96875,132953.61862882
28.96875,132962.34236651
29.96875,132971.33760796
30.96875,132980.57834744
31.96875,132990.04179979
32.96875,132999.70793741
33.96875,133009.55909777
34.96875,133019.57964812
35.96875,133029.75570138
36.96875,133040.0748797
37.96875,133050.52611615
38.96875,133061.0994794
39.96875,133071.78603617
40,133072.12180834
