time,E_hw_wet_well
0.03125,129041.53196491
0.09375,131915.70466386
0.21875,133755.59061356
0.46875,134550.66013258
0.96875,134538.04989522
1.96875,134047.92745778
2.46875,133788.73223362
3.46875,133423.53668495
4.46875,133202.39819259
5.46875,133067.00270787
6.46875,132981.14508674
7.46875,132924.53638738
8.46875,132885.985784
9.46875,132859.18217032
10.46875,132840.41657094
11.46875,132827.40010576
12.46875,132818.65013997
13.46875,132813.16237892
14.46875,132810.23041712
14.96875,132809.59457188
15.96875,132809.62378515
16.96875,132811.12338763
17.96875,132813.86047083
18.96875,132817.64223262
19.46875,132819.88637568
20.46875,132824.96557989
21.46875,132830.73918689
22.46875,132837.11991028
23.46875,132844.03180811
23.96875,132847.67123937
24.96875,132855.26834469
25.96875,132863.2484223
26.96875,132871.57155329
27.46875,132875.85312927
28.46875,132884.62878416
29.46875,132893.66362624
30.46875,132902.93386637
31.46875,132912.41780051
31.96875,132917.23524449
32.96875,132927.00614284
33.96875,132936.94504781
34.96875,132947.03861802
35.96875,132957.27447018
36.96875,132967.64139326
37.96875,132978.12930168
38.96875,132988.72912843
39.96875,132999.43270833
40,132999.76885994
