time,E_hw_wet_well
0.03125,129083.21713247
0.09375,131994.32600233
0.21875,133857.55870639
0.46875,134662.67990234
0.96875,134649.59111065
1.96875,134150.46795788
2.96875,133723.77410898
3.96875,133438.87675132
4.96875,133257.99023683
5.96875,133142.07282488
6.96875,133065.52134113
7.96875,133013.3172047
8.96875,132976.8042058
9.96875,132950.87513451
10.96875,132932.39834143
11.46875,132925.44204672
12.46875,132914.77714254
13.46875,132907.59295843
14.46875,132903.19670873
15.46875,132901.05050406
16.46875,132900.74080251
17.46875,132901.94777203
18.46875,132904.42156544
18.96875,132906.08482652
19.46875,132907.79900777
20.46875,132912.0576806
21.46875,132917.16317145
22.46875,132922.97240336
23.46875,132929.38677871
24.46875,132936.32946827
25.46875,132943.73730763
26.46875,132951.55722604
26.96875,132955.61075146
27.96875,132963.9706795
28.96875,132972.63823108
29.96875,132981.58447776
30.96875,132990.78312245
31.96875,133000.21080172
32.96875,133009.84688566
33.96875,133019.67315152
34.46875,133024.65370754
35.46875,133034.73722279
36.46875,133044.97272831
37.46875,133055.34892709
38.46875,133065.85528301
39.46875,133076.48218496
40,133082.1743974
