time,E_hw_wet_well
0.03125,129070.30722486
0.09375,131969.98110341
0.21875,133825.98803326
0.46875,134628.00148232
0.96875,134615.27255255
1.96875,134120.88592962
2.46875,133859.44833334
3.46875,133491.11686481
4.46875,133268.10784036
5.46875,133131.59430741
6.46875,133045.05316818
7.46875,132988.01746106
8.46875,132949.19821959
8.96875,132934.95188242
9.46875,132925.05183966
10.46875,132907.73443088
11.46875,132894.66362097
12.46875,132885.4607377
13.46875,132879.47844709
14.46875,132876.11226261
15.46875,132874.86816524
16.46875,132875.35816925
17.46875,132877.27981302
18.46875,132880.3960817
19.46875,132884.51937694
20.46875,132889.49947956
21.46875,132895.21487727
21.96875,132898.32397293
22.96875,132904.97108969
23.96875,132912.12903456
24.96875,132919.73980585
25.46875,132923.70258811
26.46875,132931.90376446
27.46875,132940.4385449
28.46875,132949.273906
28.96875,132953.79711744
29.96875,132963.03156752
30.96875,132972.49633972
31.96875,132982.17124993
32.96875,132992.03774147
33.96875,133002.0792241
34.96875,133012.28091706
35.96875,133022.62967208
36.96875,133033.113753
37.96875,133043.722675
38.96875,133054.44703744
39.96875,133065.27837785
40,133065.61857316
