time,E_hw_wet_well
0.03125,128916.21875655
0.09375,131679.70851558
0.21875,133449.80167846
0.46875,134214.9500748
0.96875,134205.57012833
1.96875,133763.17350432
2.96875,133406.59900782
3.96875,133177.60827627
4.96875,133032.21188398
5.96875,132937.56948158
6.96875,132874.91866293
7.46875,132852.6608461
8.46875,132818.82589284
9.46875,132795.03175212
10.46875,132778.40597334
11.46875,132767.03558094
12.46875,132759.61462692
13.46875,132755.22971129
14.46875,132753.2282284
15.46875,132753.13326537
16.46875,132754.58811861
17.46875,132757.32069212
18.46875,132761.11952756
19.46875,132765.81777587
20.46875,132771.28195952
21.46875,132777.40397383
22.46875,132784.09530652
23.46875,132791.28278364
24.46875,132798.90534316
25.46875,132806.91165367
26.46875,132815.25823106
27.46875,132823.90798916
28.46875,132832.82910698
29.46875,132841.9941215
30.46875,132851.37920295
31.46875,132860.96357505
32.46875,132870.72904105
33.46875,132880.65959072
34.46875,132890.74108611
35.46875,132900.96099177
36.46875,132911.30815273
37.46875,132921.77261332
38.46875,132932.34545822
39.46875,132943.01867895
40,132948.72769576
