time,E_hw_wet_well
0.03125,129070.30616375
0.09375,131969.97807013
0.21875,133825.98091283
0.46875,134627.98612468
0.96875,134615.24072927
1.96875,134120.82116404
2.96875,133699.670796
3.96875,133418.97570443
4.96875,133240.66118923
5.96875,133126.27168992
6.96875,133050.72199013
7.96875,132999.23829237
8.96875,132963.26465745
9.96875,132937.74837331
10.96875,132919.59440587
11.96875,132906.82403283
12.96875,132898.11753169
13.96875,132892.56025011
14.96875,132889.49691065
15.96875,132888.44466534
16.96875,132889.03922788
17.96875,132891.00015571
18.96875,132894.10784519
19.96875,132898.18774528
20.96875,132903.09929377
21.96875,132908.72798039
22.96875,132914.97956517
23.96875,132921.77574216
24.96875,132929.05091131
25.96875,132936.74969711
26.96875,132944.82501928
27.96875,132953.23659525
28.46875,132957.56008115
29.46875,132966.41602271
29.96875,132970.94310414
30.96875,132980.17631151
31.96875,132989.62991627
32.46875,132994.4349595
33.46875,133004.18678806
34.46875,133014.11402323
35.46875,133024.20295426
36.46875,133034.44082213
37.46875,133044.81604496
38.46875,133055.31818514
39.46875,133065.93784431
40,133071.62503947
