time,E_hw_wet_well
0.03125,129070.31069345
0.09375,131969.98705588
0.21875,133825.99977757
0.46875,134628.02605881
0.96875,134615.32317833
1.96875,134120.98897567
2.46875,133859.57764917
3.46875,133491.29873105
4.46875,133268.34222541
5.46875,133131.88120586
6.46875,133045.39258912
6.96875,133015.46874036
7.96875,132970.12023894
8.96875,132938.14009129
9.96875,132915.52541865
10.96875,132899.63847437
11.96875,132888.7212008
12.96875,132881.57374366
13.96875,132877.35431401
14.96875,132875.45605231
15.96875,132875.43044486
16.46875,132876.03571378
17.46875,132878.24047918
18.46875,132881.58639097
18.96875,132883.64685128
19.96875,132888.41710617
20.96875,132893.94890291
21.96875,132900.14462274
22.96875,132906.91949943
23.96875,132914.20160661
24.96875,132921.93016177
25.96875,132930.05367411
26.96875,132938.52830441
27.96875,132947.31652354
28.96875,132956.38602142
29.96875,132965.7088311
30.96875,132975.26062253
31.46875,132980.11725937
32.46875,132989.97565517
33.46875,133000.01308163
34.46875,133010.21508494
35.46875,133020.56829298
36.46875,133031.06060414
37.46875,133041.68115675
38.46875,133052.42020216
39.46875,133063.26897446
40,133069.07487912
