time,E_hw_wet_well
0.03125,128983.95502736
0.09375,131807.09864977
0.21875,133614.72909685
0.46875,134395.90570725
0.96875,134383.53569556
1.46875,133951.78622065
2.46875,133353.9017007
3.46875,133026.76397671
4.46875,132850.09055081
5.46875,132751.56999905
6.46875,132693.97147809
7.46875,132658.79559701
8.46875,132636.72174546
9.46875,132622.85196484
10.46875,132614.45832363
10.96875,132611.89615829
11.96875,132609.01103783
12.96875,132608.48585178
13.96875,132609.82525901
14.96875,132612.65233507
15.96875,132616.68179153
16.96875,132621.69597121
17.96875,132627.52665437
18.96875,132634.04202776
19.96875,132641.13740809
20.46875,132644.88192659
21.46875,132652.7026061
22.46875,132660.91512325
23.46875,132669.47218296
24.46875,132678.33240875
25.46875,132687.46035858
26.46875,132696.82580387
27.46875,132706.40291473
28.46875,132716.1694816
28.96875,132721.11918611
29.96875,132731.13682233
30.46875,132736.20177766
31.46875,132746.43332578
32.46875,132756.79020694
33.46875,132767.26212665
34.46875,132777.83952216
34.96875,132783.16573863
35.96875,132793.88639187
36.96875,132804.69198322
37.96875,132815.57640759
38.96875,132826.5339445
39.96875,132837.55937229
40,132837.90500569
