time,E_hw_wet_well
0.03125,128953.00849586
0.09375,131748.71989373
0.21875,133539.01176801
0.46875,134312.72058978
0.96875,134300.48034583
1.96875,133823.4854101
2.96875,133417.05879749
3.96875,133146.07705587
4.96875,132973.83879257
5.96875,132863.2583452
6.96875,132790.1414375
7.96875,132740.23818381
8.96875,132705.29574983
9.96875,132680.44031871
10.96875,132662.68640628
11.96875,132650.12533103
12.96875,132641.48409024
13.96875,132635.88042349
14.96875,132632.68223701
15.96875,132631.42378836
16.46875,132631.43467104
17.46875,132632.48590499
18.46875,132634.71866284
19.46875,132637.96060877
19.96875,132639.92450726
20.96875,132644.42981892
21.96875,132649.6161431
22.96875,132655.39980787
23.46875,132658.4979084
24.46875,132665.05119661
25.46875,132672.03334797
26.46875,132679.39878813
26.96875,132683.21540031
27.96875,132691.08510485
28.96875,132699.24272404
29.96875,132707.66134214
30.46875,132711.96263019
31.46875,132720.73015852
32.46875,132729.70067746
33.46875,132738.8572696
34.46875,132748.18431966
35.46875,132757.66774854
36.46875,132767.29495876
37.46875,132777.05468074
38.46875,132786.93680815
39.46875,132796.93225862
40,132802.2862161
