time,E_hw_wet_well
0.03125,129064.61212242
0.09375,131959.23820337
0.21875,133812.05523255
0.46875,134612.69678998
0.96875,134600.12128229
1.96875,134107.80542072
2.46875,133847.79679289
3.46875,133481.82313621
4.46875,133260.25761652
5.46875,133124.57110408
6.46875,133038.55179079
7.46875,132981.884925
8.46875,132943.34026573
9.46875,132916.58093799
10.46875,132897.88511376
11.46875,132884.95692604
12.46875,132876.3087786
12.96875,132873.33467592
13.96875,132869.403798
14.96875,132867.69320855
15.96875,132867.80491722
16.96875,132869.42002362
17.96875,132872.28644811
18.96875,132876.2044698
19.96875,132881.01452152
20.96875,132886.58785502
21.96875,132892.81942689
22.96875,132899.62280027
23.46875,132903.22139306
24.46875,132910.75861596
25.46875,132918.70405879
26.46875,132927.01431599
27.46875,132935.65061073
28.46875,132944.57905882
29.46875,132953.77020062
30.46875,132963.19842026
31.46875,132972.84135153
31.96875,132977.73860454
32.96875,132987.66960268
33.96875,132997.76919177
34.96875,133008.02397302
35.96875,133018.42152624
36.96875,133028.95060135
37.96875,133039.60108412
38.96875,133050.36387516
39.96875,133061.23078544
40,133061.57204624
