time,E_hw_wet_well
0.03125,129129.56227222
0.09375,132081.73130646
0.21875,133970.92485481
0.46875,134787.23301314
0.96875,134774.25886153
1.96875,134271.09334153
2.46875,134005.03958208
3.46875,133630.25265343
4.46875,133403.39315507
5.46875,133264.5783155
6.46875,133176.63046521
7.46875,133118.7160978
8.46875,133079.34419125
9.46875,133052.03442771
9.96875,133041.91387429
10.96875,133026.34677659
11.96875,133015.60581918
12.96875,133008.60657547
13.96875,133004.54257922
14.96875,133002.81583199
15.96875,133002.978377
16.96875,133004.68961225
17.96875,133007.68642155
18.96875,133011.76244023
19.96875,133016.75350157
20.96875,133022.52738298
21.96875,133028.97635719
22.96875,133036.01174502
23.96875,133043.55987535
24.96875,133051.559028
25.96875,133059.95709515
26.96875,133068.70978145
27.96875,133077.77918296
28.96875,133087.1326749
29.96875,133096.74202562
30.96875,133106.58266286
31.46875,133111.5845317
32.46875,133121.73487824
33.46875,133132.06608277
34.46875,133142.5635539
35.46875,133153.21378536
35.96875,133158.59325812
36.96875,133169.45139898
37.96875,133180.43317847
38.96875,133191.5298456
39.96875,133202.73322285
40,133203.0850404
