time,E_hw_wet_well
0.03125,129070.17881266
0.09375,131969.68212936
0.21875,133825.5111793
0.46875,134627.37071401
0.96875,134614.54139601
1.96875,134120.12336353
2.46875,133858.70713631
3.46875,133490.42113972
4.46875,133267.45060606
5.46875,133130.96809007
6.46875,133044.45207543
7.46875,132987.43715494
8.46875,132948.63555771
9.46875,132921.68166879
10.46875,132902.83458146
11.46875,132889.78587865
12.46875,132881.03994762
13.46875,132875.58397116
14.46875,132872.70551368
14.96875,132872.10347032
15.96875,132872.21132332
16.96875,132873.80202596
17.96875,132876.64068465
18.96875,132880.53285665
19.46875,132882.83518668
20.46875,132888.03574431
21.46875,132893.93655213
22.46875,132900.44956072
23.46875,132907.49821713
24.46875,132915.01736536
25.46875,132922.95176025
26.46875,132931.25442936
27.46875,132939.88529895
28.46875,132948.80992622
29.46875,132957.99858091
30.46875,132967.42546507
31.46875,132977.0680817
32.46875,132986.90672338
33.46875,132996.92405311
34.46875,133007.10475547
35.46875,133017.43525213
36.46875,133027.90346049
37.46875,133038.49860928
37.96875,133043.84145665
38.96875,133054.61018467
39.96875,133065.48278553
40,133065.82422077
