time,E_hw_wet_well
0.03125,128838.18886083
0.09375,131532.08953075
0.21875,133258.04280929
0.46875,134004.04469522
0.96875,133992.29336124
1.96875,133532.34454294
2.21875,133367.49635799
2.71875,133124.3234755
3.71875,132818.1050313
4.71875,132644.47892904
5.71875,132541.46453538
6.71875,132476.96505582
7.71875,132434.60830769
8.71875,132405.82585199
9.71875,132385.91219774
10.71875,132372.12670842
11.71875,132362.7744147
12.71875,132356.74797045
13.71875,132353.2893877
14.71875,132351.85960098
15.71875,132352.06317276
16.71875,132353.60260253
17.71875,132356.24933423
18.71875,132359.82464871
19.21875,132361.92561181
20.21875,132366.65033707
21.21875,132371.98891242
22.21875,132377.86382511
23.21875,132384.20778891
24.21875,132390.96353647
24.71875,132394.48404127
25.71875,132401.77372052
26.71875,132409.36377229
27.71875,132417.22395162
28.71875,132425.32701801
29.71875,132433.64898876
30.21875,132437.88699284
31.21875,132446.5009224
32.21875,132455.28447007
33.21875,132464.22356745
33.71875,132468.74830245
34.71875,132477.89794949
35.71875,132487.17192586
36.71875,132496.56091308
37.71875,132506.05621322
38.71875,132515.64990177
39.71875,132525.3348139
40,132528.07463533
