time,E_hw_wet_well
0.03125,129070.30750763
0.09375,131969.98200312
0.21875,133825.99239144
0.46875,134628.01389414
0.96875,134615.30064171
1.96875,134120.94464359
2.96875,133699.85743808
3.96875,133419.22535956
4.96875,133240.97379815
5.96875,133126.64721201
6.96875,133051.16040384
7.96875,132999.7395766
8.96875,132963.82878384
9.96875,132938.37532878
10.96875,132920.28415978
11.96875,132907.57655707
12.96875,132898.93279631
13.96875,132893.43823646
14.96875,132890.43759208
15.96875,132889.44801693
16.46875,132889.6168936
17.46875,132891.02199344
18.46875,132893.65210376
19.46875,132897.32858121
20.46875,132901.90070264
21.46875,132907.24366229
22.46875,132913.25431911
23.46875,132919.84704951
24.46875,132926.95030477
24.96875,132930.67872556
25.96875,132938.44380477
26.96875,132946.58126077
27.96875,132955.05365602
28.96875,132963.82726742
29.96875,132972.87239884
30.96875,132982.16310253
31.96875,132991.67647524
32.46875,132996.51184459
33.46875,133006.32453797
34.46875,133016.31275286
35.46875,133026.46273274
36.46875,133036.76168092
37.46875,133047.19802195
38.46875,133057.76130801
39.46875,133068.44213398
40,133074.16183346
