time,E_hw_wet_well
0.03125,129118.69945304
0.09375,132061.24636279
0.21875,133944.35736584
0.46875,134758.04619187
0.96875,134745.11764695
1.96875,134243.56150429
2.96875,133816.38811337
3.96875,133531.73633843
4.96875,133350.96516594
5.46875,133289.57511458
6.46875,133198.81688898
7.46875,133136.37810151
8.46875,133092.66600483
9.46875,133061.62975036
10.46875,133039.45942568
11.46875,133023.70356901
12.46875,133012.73478869
13.46875,133005.43612054
14.46875,133001.01634053
15.46875,132998.89887456
16.46875,132998.65312631
17.46875,132999.95063564
18.46875,133002.53624253
19.46875,133006.20856746
20.46875,133010.80645255
21.46875,133016.1993514
22.46875,133022.2803443
23.46875,133028.96100569
24.46875,133036.16756325
25.46875,133043.83796562
25.96875,133047.83433944
26.96875,133056.10967877
27.96875,133064.72773057
28.96875,133073.65527322
29.96875,133082.86223019
30.96875,133092.32198712
31.96875,133102.01111814
32.46875,133106.93673036
33.46875,133116.93416888
34.46875,133127.11240585
35.46875,133137.45725957
36.46875,133147.95556606
37.46875,133158.59535637
37.96875,133163.9657484
38.96875,133174.79912363
39.96875,133185.74830993
40,133186.09233032
