time,E_hw_wet_well
0.03125,129070.30608961
0.09375,131969.97830996
0.21875,133825.9823759
0.46875,134627.99024175
0.96875,134615.25000374
1.46875,134171.97379236
2.46875,133558.20176162
3.46875,133222.45908264
4.46875,133041.22408052
5.46875,132940.24142889
6.46875,132881.27997431
7.46875,132845.3434423
8.46875,132822.86093244
9.46875,132808.80297661
10.46875,132800.36839476
11.46875,132795.89423425
12.46875,132794.33105284
13.46875,132794.98025071
14.46875,132797.35580215
15.46875,132801.10730408
16.46875,132805.97479345
17.46875,132811.76082579
18.46875,132818.31250037
19.46875,132825.50942365
20.46875,132833.25544163
21.46875,132841.47278562
22.46875,132850.09785976
22.96875,132854.55047165
23.96875,132863.69664087
24.96875,132873.13134857
25.96875,132882.82328289
26.96875,132892.74455683
27.96875,132902.87090428
28.96875,132913.18131372
29.96875,132923.65754414
30.96875,132934.2837337
31.96875,132945.04602021
32.96875,132955.93223448
33.96875,132966.93165858
34.46875,132972.47154002
35.46875,132983.62431085
36.46875,132994.86784381
37.46875,133006.19550714
38.46875,133017.60110694
39.46875,133029.07899396
40,133035.20463862
