time,E_hw_wet_well
0.03125,129070.32314417
0.09375,131970.01440786
0.21875,133826.03915631
0.46875,134628.06811115
0.96875,134615.34884198
1.96875,134120.96442464
2.96875,133699.84310544
3.96875,133419.17611781
4.96875,133240.89010702
5.96875,133126.52970823
6.96875,133051.00962609
7.96875,132999.55593005
8.96875,132963.61260329
9.96875,132938.12684917
10.96875,132920.0035676
11.96875,132907.26400319
12.96875,132898.58840178
13.46875,132895.54392067
14.46875,132891.41524455
15.46875,132889.46048407
16.46875,132889.30248861
17.46875,132890.63624749
18.46875,132893.21869994
19.46875,132896.85586689
20.46875,132901.39176999
21.46875,132906.69979318
21.96875,132909.6179584
22.96875,132915.90547457
23.96875,132922.73072003
24.96875,132930.03294333
25.96875,132937.75836914
26.96875,132945.86042791
27.96875,132954.29898291
28.96875,132963.03939474
29.96875,132972.05164102
30.96875,132981.30959505
31.96875,132990.79041564
32.96875,133000.47405911
33.96875,133010.34284078
34.96875,133020.38112293
35.96875,133030.57500654
36.96875,133040.91210646
37.96875,133051.3813412
38.46875,133056.66312666
39.46875,133067.31329334
40,133073.01630924
