time,E_hw_wet_well
0.03125,129070.30964889
0.09375,131969.98386073
0.21875,133825.99255336
0.46875,134628.01096929
0.96875,134615.29231245
1.96875,134120.92653304
2.96875,133699.83002544
3.96875,133419.18879223
4.96875,133240.92811073
5.96875,133126.59240909
6.96875,133051.09648673
7.96875,132999.66654087
8.96875,132963.74663233
9.96875,132938.28405033
10.96875,132920.18376205
11.96875,132907.46704778
12.96875,132898.81416083
13.96875,132893.31048653
14.46875,132891.57530965
15.46875,132889.68223991
16.46875,132889.56153217
17.46875,132890.9240656
17.96875,132892.10318996
18.96875,132895.28244108
19.96875,132899.41676354
20.96875,132904.37739075
21.96875,132910.05375242
22.96875,132916.35286899
23.46875,132919.71697554
24.46875,132926.81584114
25.46875,132934.35969199
26.46875,132942.30119711
27.46875,132950.59804928
28.46875,132959.21328639
29.46875,132968.11477906
30.46875,132977.27457812
31.46875,132986.66827393
32.46875,132996.27448559
33.46875,133006.07439785
34.46875,133016.05138714
35.46875,133026.19071498
36.46875,133036.4792643
37.46875,133046.9053285
38.46875,133057.45842391
39.46875,133068.12912614
40,133073.84347305
