time,E_hw_wet_well
0.03125,128917.69407165
0.09375,131682.48085795
0.21875,133453.38949436
0.46875,134218.88583321
0.96875,134209.47939531
1.96875,133766.62428119
2.96875,133409.45472262
3.96875,133179.96486041
4.96875,133034.23965328
5.96875,132939.39900678
6.96875,132876.62055774
7.96875,132834.4002344
8.96875,132805.49310595
9.96875,132785.49717446
10.96875,132771.75428312
11.96875,132762.58567359
12.96875,132756.87102842
13.96875,132753.8318329
14.46875,132753.17564342
15.46875,132753.20212803
16.46875,132754.73271903
17.46875,132757.521779
18.46875,132761.36749169
19.46875,132766.10675302
20.46875,132771.60772645
21.46875,132777.76317201
22.46875,132784.48513415
22.96875,132788.04078679
23.96875,132795.48707367
24.96875,132803.33456366
25.96875,132811.53973115
26.96875,132820.06380953
27.96875,132828.87302823
28.96875,132837.93811563
29.96875,132847.23367256
30.96875,132856.73758381
31.96875,132866.43051091
32.96875,132876.29547309
33.96875,132886.31751128
34.96875,132896.48337918
35.96875,132906.7813128
36.46875,132911.97728493
37.46875,132922.45509808
37.96875,132927.73523424
38.96875,132938.37175974
39.96875,132949.10379001
40,132949.44069848
