time,E_hw_wet_well
0.03125,129070.30838338
0.09375,131969.98316282
0.21875,133825.99204525
0.46875,134628.00991155
0.96875,134615.28957622
1.96875,134120.92038775
2.96875,133699.82043258
3.96875,133419.17578272
4.96875,133240.9117102
5.96875,133126.572639
6.96875,133051.07335403
7.96875,132999.64005145
8.96875,132963.7167938
9.96875,132938.25087757
10.46875,132928.64109842
11.46875,132913.68151852
12.46875,132903.1856075
13.46875,132896.19327556
14.46875,132891.97833401
15.46875,132889.99487293
16.46875,132889.82916997
16.96875,132890.34926658
17.96875,132892.36700277
18.96875,132895.51183891
19.96875,132899.62369558
20.96875,132904.56671124
21.96875,132910.22780141
22.96875,132916.51305521
23.96875,132923.3441722
24.96875,132930.65545332
25.96875,132938.391399
26.96875,132946.50481651
27.96875,132954.95531734
28.96875,132963.70814477
29.96875,132972.73320763
30.96875,132982.00434038
31.96875,132991.49866529
32.96875,133001.19609898
33.96875,133011.07893727
34.96875,133021.13151018
35.96875,133031.33990044
36.96875,133041.69170263
37.96875,133052.17582839
38.46875,133057.46511955
38.96875,133062.12390508
39.96875,133072.30939928
40,133072.64534645
