time,E_hw_wet_well
0.03125,129216.30139821
0.09375,132245.31243977
0.21875,134183.06421118
0.46875,135020.22030007
0.96875,135002.46150082
1.96875,134451.15098781
2.96875,133966.05917021
3.96875,133638.7386332
4.96875,133432.35652193
5.96875,133301.09452764
6.96875,133214.25609418
7.96875,133154.55576223
8.96875,133112.36780022
9.96875,133082.02641374
10.96875,133060.03000558
11.96875,133044.13438414
12.96875,133032.84502229
13.96875,133025.12670836
14.46875,133022.42066921
15.46875,133018.79825193
16.46875,133017.18724735
17.46875,133017.25985485
18.46875,133018.74659402
19.46875,133021.42954249
20.46875,133025.13245952
21.46875,133029.71191954
22.46875,133035.05022117
23.46875,133041.04991797
24.46875,133047.62967406
25.46875,133054.72106648
26.46875,133062.26610371
27.46875,133070.21531911
28.46875,133078.52625759
29.46875,133087.16226371
30.46875,133096.09153054
31.46875,133105.28631903
32.46875,133114.72232618
33.46875,133124.37817084
34.46875,133134.2349625
35.46875,133144.27596127
36.46875,133154.48625216
37.46875,133164.85253241
38.46875,133175.36281145
39.46875,133186.00650387
40,133191.71260653
