time,E_hw_wet_well
0.03125,128834.07689192
0.09375,131526.33157158
0.21875,133251.90535658
0.46875,133998.34303253
0.96875,133990.57335261
1.96875,133572.62180921
2.96875,133248.01323399
3.96875,133046.14547803
4.96875,132919.0222666
5.96875,132835.55644339
6.96875,132780.07557208
7.96875,132743.08919999
8.96875,132718.18392446
9.96875,132701.32168669
10.96875,132690.08000359
11.96875,132682.94959382
12.96875,132678.92528034
13.96875,132677.30667939
14.96875,132677.59157476
15.96875,132679.41047931
16.46875,132680.82601242
17.46875,132684.47062428
17.96875,132686.66363718
18.96875,132691.67144767
19.96875,132697.40496489
20.96875,132703.76709544
21.46875,132707.16347598
22.46875,132714.32371485
23.46875,132721.92104897
24.46875,132729.90515768
25.46875,132738.23159716
26.46875,132746.86198284
27.46875,132755.76335749
28.46875,132764.90733949
29.46875,132774.26940914
30.46875,132783.82828804
31.46875,132793.56541505
32.46875,132803.46453458
33.46875,132813.51135354
34.46875,132823.69324386
35.46875,132833.99900895
36.46875,132844.418689
37.46875,132854.94338979
38.46875,132865.56515444
39.46875,132876.27683052
40,132882.00223291
