time,E_hw_wet_well
0.03125,128854.09432966
0.09375,131562.10219788
0.21875,133296.96951018
0.46875,134046.80984102
0.96875,134034.99023641
1.96875,133572.67871624
2.96875,133178.65549518
3.96875,132915.85026103
4.96875,132748.7204929
5.96875,132641.33613168
6.96875,132570.25442246
7.96875,132521.6674305
8.46875,132503.71689408
9.46875,132475.58427183
10.46875,132455.11836023
11.46875,132440.35605707
12.46875,132429.90780736
12.96875,132426.05322631
13.96875,132420.40503449
14.46875,132418.49638355
15.46875,132416.14506157
15.96875,132415.63182874
16.96875,132415.69526488
17.96875,132417.01148566
18.96875,132419.39545044
19.96875,132422.69025856
20.46875,132424.64746375
21.46875,132429.08517112
22.46875,132434.14157614
23.46875,132439.7422426
24.46875,132445.82192826
25.46875,132452.32468269
26.46875,132459.2027353
27.46875,132466.41521311
28.46875,132473.92698725
29.46875,132481.7077398
30.46875,132489.73114528
31.46875,132497.97424585
32.46875,132506.41693442
33.46875,132515.04152135
34.46875,132523.83237596
35.46875,132532.77563853
35.96875,132537.30146092
36.96875,132546.45192614
37.96875,132555.72551125
38.96875,132565.11347368
39.96875,132574.60761203
40,132574.90600727
