time,E_hw_wet_well
0.03125,129070.41954088
0.09375,131970.23759826
0.21875,133826.3953041
0.46875,134628.53971041
0.96875,134615.89577469
1.96875,134121.53503294
2.96875,133700.39162613
3.96875,133419.69525181
4.96875,133241.3826499
5.96875,133127.00003201
6.96875,133051.46153522
7.96875,132999.99234775
8.96875,132964.03568917
9.96875,132938.53823826
10.96875,132920.40450218
11.96875,132907.65546574
12.96875,132898.97118392
13.96875,132893.43684081
14.96875,132890.39702533
15.96875,132889.3688352
16.96875,132889.98785649
17.96875,132891.97360702
18.96875,132895.10643929
19.96875,132899.21176356
20.96875,132904.14898526
21.96875,132909.80357089
22.96875,132916.08124846
23.96875,132922.90369911
24.96875,132930.20531018
25.46875,132934.02233624
26.46875,132941.94701895
27.46875,132950.22351016
28.46875,132958.81708884
29.46875,132967.69640228
30.46875,132976.83376939
31.46875,132986.20488844
32.46875,132995.78841771
33.46875,133005.5655632
34.46875,133015.51971951
35.46875,133025.63615649
36.46875,133035.90176479
37.46875,133046.3048509
38.46875,133056.834934
39.46875,133067.48259125
40,133073.18469055
