time,E_hw_wet_well
0.03125,129070.31071857
0.09375,131969.98711296
0.21875,133826.00016507
0.46875,134628.02730123
0.96875,134615.32603333
1.96875,134120.99505914
2.96875,133699.93335668
3.96875,133419.32692608
4.96875,133241.10104302
5.96875,133126.80013235
6.96875,133051.33899092
7.96875,132999.94381431
8.96875,132964.05866252
9.96875,132938.63083209
10.96875,132920.56527493
11.96875,132907.88327544
12.96875,132899.26511052
13.96875,132893.7961266
14.96875,132890.82104416
15.96875,132889.85702081
16.96875,132890.53975574
17.96875,132892.58882376
18.96875,132895.7846181
19.96875,132899.95258283
20.96875,132904.95215647
21.96875,132910.66883272
22.96875,132917.00836286
23.96875,132923.89244787
24.96875,132931.2554905
25.96875,132939.04211215
26.96875,132947.20523322
27.96875,132955.70457031
28.96875,132964.50544682
29.96875,132973.57785911
30.96875,132982.89568726
31.96875,132992.43613696
32.96875,133002.17916334
33.96875,133012.10711495
34.96875,133022.20437358
35.96875,133032.45703531
36.96875,133042.85273139
37.96875,133053.38039992
38.96875,133064.03011124
39.96875,133074.79294739
40,133075.13110124
