time,E_hw_wet_well
0.03125,129314.54992562
0.09375,132430.54730557
0.21875,134423.33792995
0.46875,135284.27975218
0.96875,135270.56152475
1.96875,134740.02642996
2.46875,134459.57705423
3.46875,134064.66485992
4.46875,133825.81058246
5.46875,133679.83609723
6.46875,133587.52071346
7.46875,133526.88700313
8.46875,133485.81340678
8.96875,133470.82079068
9.96875,133447.73985137
10.96875,133431.56602913
11.96875,133420.60208473
12.96875,133413.62929344
13.96875,133409.77055442
14.96875,133408.38559895
15.96875,133408.99814344
16.96875,133411.24741236
17.96875,133414.85512541
18.96875,133419.60315064
19.96875,133425.31805057
20.96875,133431.86013024
21.96875,133439.11557621
22.96875,133446.99069591
23.96875,133455.40768387
24.96875,133464.30134771
25.96875,133473.61660965
26.96875,133483.30668052
27.96875,133493.3315219
28.96875,133503.65666818
29.96875,133514.25228965
30.96875,133525.09243563
31.46875,133530.59873123
32.46875,133541.76634274
33.46875,133553.1252005
34.46875,133564.65988961
35.46875,133576.35614139
36.46875,133588.20105278
37.46875,133600.18304888
38.46875,133612.29174299
39.46875,133624.51774256
40,133631.05823408
