time,E_hw_wet_well
0.03125,129070.15457288
0.09375,131969.62845919
0.21875,133825.42634251
0.46875,134627.25869993
0.96875,134614.41196752
1.96875,134119.98880303
2.96875,133698.90639569
3.96875,133418.29059702
4.96875,133240.05089981
5.96875,133125.72927425
6.96875,133050.24143883
7.96875,132998.81498106
8.96875,132962.89512307
9.96875,132937.43001223
10.96875,132919.32520721
11.96875,132906.60242126
12.96875,132897.94223326
13.96875,132892.43023062
14.96875,132889.41131066
15.96875,132888.40274315
16.96875,132889.04032419
17.96875,132891.04372659
18.46875,132892.50344386
19.46875,132896.17938511
20.46875,132900.73787121
20.96875,132903.31991067
21.96875,132909.00060988
22.46875,132912.08150996
23.46875,132918.66267831
24.46875,132925.74651076
25.46875,132933.27790196
26.46875,132941.2075368
27.46875,132949.49248158
28.46875,132958.09556923
29.46875,132966.98463381
30.46875,132976.13171997
31.46875,132985.51243746
32.46875,132995.10541508
33.46875,133004.89185696
34.46875,133014.85515479
35.46875,133024.98058265
35.96875,133030.10095178
36.96875,133040.44681652
37.96875,133050.92367535
38.96875,133061.52224177
39.96875,133072.23380109
40,133072.57035126
