time,E_hw_wet_well
0.03125,129029.89776859
0.09375,131893.76027788
0.21875,133727.12885224
0.46875,134519.39114895
0.96875,134506.8292579
1.96875,134018.43142515
2.96875,133602.37262325
3.96875,133325.04318904
4.96875,133148.84143949
5.96875,133035.78369747
6.96875,132961.09166449
7.96875,132910.17201475
8.96875,132874.57321635
9.96875,132849.30418835
10.96875,132831.30762366
11.46875,132824.53644376
12.46875,132814.16351706
13.46875,132807.18727776
14.46875,132802.93157526
15.46875,132800.8714381
16.46875,132800.60320368
17.46875,132801.81489862
17.96875,132802.9155099
18.96875,132805.92945584
19.46875,132807.80982685
20.46875,132812.2062567
21.46875,132817.35227442
22.46875,132823.15446782
22.96875,132826.28178339
23.46875,132829.15913872
24.46875,132835.7086347
25.46875,132842.88726761
26.46875,132850.52440947
27.46875,132858.53769816
28.46875,132866.87700217
29.46875,132875.50574618
30.46875,132884.39438801
31.46875,132893.51788666
32.46875,132902.85454738
33.46875,132912.38536994
34.46875,132922.09360483
35.46875,132931.96441608
36.46875,132941.98461278
37.46875,132952.14242227
38.46875,132962.42730722
38.96875,132967.61513382
39.96875,132978.07417717
40,132978.40280745
