time,E_hw_wet_well
0.0625,128686.06694743
0.1875,131238.5502336
0.4375,132873.36185851
0.9375,133578.28398382
1.9375,133569.16821171
2.4375,133322.95163175
3.4375,132921.69293418
4.4375,132655.26550306
5.4375,132481.96070146
6.4375,132366.87452565
7.4375,132287.83346231
7.9375,132258.39133737
8.9375,132211.56942227
9.9375,132176.45072866
10.9375,132149.89395835
11.9375,132129.71526176
12.9375,132114.39202331
13.9375,132102.84473968
14.9375,132094.29139652
15.9375,132088.15286579
16.9375,132083.99123877
17.9375,132081.46921562
18.9375,132080.32266832
19.9375,132080.34167403
20.4375,132080.74677899
21.4375,132082.22370831
22.4375,132084.48837476
23.4375,132087.44562482
24.4375,132091.01215487
25.4375,132095.11655511
26.4375,132099.69787204
27.4375,132104.70396832
28.4375,132110.09005636
29.4375,132115.81746435
30.4375,132121.85263636
31.4375,132128.16631675
32.4375,132134.73287479
33.4375,132141.52977636
34.4375,132148.53709202
35.4375,132155.73718408
36.4375,132163.11434759
37.4375,132170.6545642
38.4375,132178.34528126
39.4375,132186.17522456
40,132190.63766523
