time,E_hw_wet_well
0.03125,129070.31039016
0.09375,131969.98611679
0.21875,133825.99781187
0.46875,134628.0222566
0.96875,134615.3156213
1.96875,134120.97388837
2.46875,133859.55880124
3.46875,133491.27233349
4.46875,133268.30826391
5.46875,133131.83967079
6.46875,133045.34345517
7.46875,132988.35264836
8.46875,132949.57828708
9.46875,132922.65392349
10.46875,132903.83809173
11.46875,132890.82197612
12.46875,132882.10968643
13.46875,132876.68819172
14.46875,132873.84492493
15.46875,132873.06245229
16.46875,132873.95500376
17.46875,132876.22854336
18.46875,132879.65473966
19.46875,132884.05341174
20.46875,132889.28038196
21.46875,132895.21885529
22.46875,132901.77318005
23.46875,132908.86424941
24.46875,132916.42606877
25.46875,132924.40312542
26.46875,132932.74838806
27.46875,132941.42174017
28.46875,132950.38875449
29.46875,132959.61970248
30.46875,132969.08880858
31.46875,132978.7735976
32.46875,132988.65436141
32.96875,132993.66405645
33.96875,133003.80871292
34.96875,133014.10846584
35.96875,133024.55135375
36.96875,133035.1262507
37.96875,133045.82305032
38.96875,133056.63263338
39.96875,133067.54678423
40,133067.88952805
