time,E_hw_wet_well
0.03125,129070.01049708
0.09375,131969.29344108
0.21875,133824.89248645
0.46875,134626.55356412
0.96875,134613.59612537
1.96875,134119.14021035
2.21875,133942.02145046
2.71875,133680.85480473
3.71875,133352.22133156
4.71875,133166.15643437
5.71875,133056.00985751
6.71875,132987.26928478
7.71875,132942.33185603
8.71875,132911.98589239
9.71875,132891.17297605
10.71875,132876.94706104
11.71875,132867.48617848
12.71875,132861.60004487
13.71875,132858.47392062
14.71875,132857.52838866
15.71875,132858.33841661
16.71875,132860.58424128
17.71875,132864.02020638
18.71875,132868.454222
19.71875,132873.73379055
20.71875,132879.73622641
21.71875,132886.36168096
22.71875,132893.52802828
23.71875,132901.1670877
24.71875,132909.22177694
25.71875,132917.64393213
26.71875,132926.39263001
27.71875,132935.432872
28.71875,132944.73454864
29.71875,132954.27160655
30.71875,132964.02139548
31.71875,132973.96412137
32.71875,132984.08241971
33.71875,132994.36098019
34.71875,133004.7862603
35.71875,133015.34623461
36.71875,133026.03018663
37.71875,133036.828534
38.71875,133047.73268974
39.71875,133058.73492726
40,133061.84644461
