time,E_hw_wet_well
0.03125,129070.31378938
0.09375,131969.99643806
0.21875,133826.02199456
0.46875,134628.07408694
0.96875,134615.42270284
1.96875,134121.19150072
2.96875,133700.229613
3.96875,133419.72301536
4.96875,133241.59699235
5.96875,133127.39589163
6.96875,133052.03453226
7.96875,133000.73909174
8.96875,132964.9536329
9.96875,132939.62546479
10.96875,132921.65952369
11.96875,132909.07709297
12.96875,132900.55845324
13.46875,132897.59239105
14.46875,132893.6204493
14.96875,132892.50844164
15.96875,132891.6944176
16.96875,132892.48376083
17.46875,132893.4186667
18.46875,132896.18028652
19.46875,132899.9768174
20.46875,132904.66573665
20.96875,132907.315088
21.96875,132913.13196269
22.96875,132919.56348726
23.96875,132926.53737728
24.46875,132930.21229365
25.46875,132937.88961302
26.46875,132945.96193752
27.46875,132954.38886754
28.46875,132963.13407481
28.96875,132967.61832022
29.96875,132976.78556976
30.96875,132986.19633704
31.96875,132995.82933081
32.96875,133005.66499184
33.46875,133010.65460987
34.46875,133020.76384747
35.46875,133031.03422182
35.96875,133036.22691904
36.96875,133046.71754909
37.96875,133057.33937823
38.96875,133068.08301639
39.96875,133078.93992411
40,133079.28102093
